left	right	classes	next_symb
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	A
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	Aa
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	aa
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	?
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	1
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	??
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	?1
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	?11
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	??11
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	11
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	111
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	?AA1
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	?AA11
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	A1
??11	Aa	bm_ire_4 - atom_oal_2, bm_tre_4 - atom_oal_2	?111
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	a
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	A
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	Aa
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	aa
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	?
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	1
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	??
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	?1
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	?11
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	??11
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	11
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	111
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	?AA1
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	?AA11
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	A1
??11	a	bm_ire_4 - atom_oar, bm_tre_4 - atom_oar	?111
?AA1	?	chiral_m - bracket, chiral_m - charge	a
?AA1	?	chiral_m - bracket, chiral_m - charge	A
?AA1	?	chiral_m - bracket, chiral_m - charge	Aa
?AA1	?	chiral_m - bracket, chiral_m - charge	aa
?AA1	?	chiral_m - bracket, chiral_m - charge	?
?AA1	?	chiral_m - bracket, chiral_m - charge	1
?AA1	?	chiral_m - bracket, chiral_m - charge	??
?AA1	?	chiral_m - bracket, chiral_m - charge	?1
?AA1	?	chiral_m - bracket, chiral_m - charge	?11
?AA1	?	chiral_m - bracket, chiral_m - charge	??11
?AA1	?	chiral_m - bracket, chiral_m - charge	11
?AA1	?	chiral_m - bracket, chiral_m - charge	111
?AA1	?	chiral_m - bracket, chiral_m - charge	?AA1
?AA1	?	chiral_m - bracket, chiral_m - charge	?AA11
?AA1	?	chiral_m - bracket, chiral_m - charge	A1
?AA1	?	chiral_m - bracket, chiral_m - charge	?111
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	a
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	A
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	Aa
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	aa
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	?
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	1
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	??
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	?1
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	?11
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	??11
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	11
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	111
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	?AA1
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	?AA11
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	A1
?AA1	?1	chiral_m - charge_m, chiral_m - class_m	?111
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	a
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	A
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	Aa
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	aa
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	?
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	1
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	??
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	?1
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	?11
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	??11
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	11
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	111
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	?AA1
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	?AA11
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	A1
?AA1	?11	chiral_m - charge_m, chiral_m - class_m	?111
?AA1	?111	chiral_m - class_m	a
?AA1	?111	chiral_m - class_m	A
?AA1	?111	chiral_m - class_m	Aa
?AA1	?111	chiral_m - class_m	aa
?AA1	?111	chiral_m - class_m	?
?AA1	?111	chiral_m - class_m	1
?AA1	?111	chiral_m - class_m	??
?AA1	?111	chiral_m - class_m	?1
?AA1	?111	chiral_m - class_m	?11
?AA1	?111	chiral_m - class_m	??11
?AA1	?111	chiral_m - class_m	11
?AA1	?111	chiral_m - class_m	111
?AA1	?111	chiral_m - class_m	?AA1
?AA1	?111	chiral_m - class_m	?AA11
?AA1	?111	chiral_m - class_m	A1
?AA1	?111	chiral_m - class_m	?111
?AA1	??	chiral_m - charge_2	a
?AA1	??	chiral_m - charge_2	A
?AA1	??	chiral_m - charge_2	Aa
?AA1	??	chiral_m - charge_2	aa
?AA1	??	chiral_m - charge_2	?
?AA1	??	chiral_m - charge_2	1
?AA1	??	chiral_m - charge_2	??
?AA1	??	chiral_m - charge_2	?1
?AA1	??	chiral_m - charge_2	?11
?AA1	??	chiral_m - charge_2	??11
?AA1	??	chiral_m - charge_2	11
?AA1	??	chiral_m - charge_2	111
?AA1	??	chiral_m - charge_2	?AA1
?AA1	??	chiral_m - charge_2	?AA11
?AA1	??	chiral_m - charge_2	A1
?AA1	??	chiral_m - charge_2	?111
?AA1	A	chiral_m - hydro	a
?AA1	A	chiral_m - hydro	A
?AA1	A	chiral_m - hydro	Aa
?AA1	A	chiral_m - hydro	aa
?AA1	A	chiral_m - hydro	?
?AA1	A	chiral_m - hydro	1
?AA1	A	chiral_m - hydro	??
?AA1	A	chiral_m - hydro	?1
?AA1	A	chiral_m - hydro	?11
?AA1	A	chiral_m - hydro	??11
?AA1	A	chiral_m - hydro	11
?AA1	A	chiral_m - hydro	111
?AA1	A	chiral_m - hydro	?AA1
?AA1	A	chiral_m - hydro	?AA11
?AA1	A	chiral_m - hydro	A1
?AA1	A	chiral_m - hydro	?111
?AA1	A1	chiral_m - hydro_2	a
?AA1	A1	chiral_m - hydro_2	A
?AA1	A1	chiral_m - hydro_2	Aa
?AA1	A1	chiral_m - hydro_2	aa
?AA1	A1	chiral_m - hydro_2	?
?AA1	A1	chiral_m - hydro_2	1
?AA1	A1	chiral_m - hydro_2	??
?AA1	A1	chiral_m - hydro_2	?1
?AA1	A1	chiral_m - hydro_2	?11
?AA1	A1	chiral_m - hydro_2	??11
?AA1	A1	chiral_m - hydro_2	11
?AA1	A1	chiral_m - hydro_2	111
?AA1	A1	chiral_m - hydro_2	?AA1
?AA1	A1	chiral_m - hydro_2	?AA11
?AA1	A1	chiral_m - hydro_2	A1
?AA1	A1	chiral_m - hydro_2	?111
?AA11	?	chiral_m - bracket, chiral_m - charge	a
?AA11	?	chiral_m - bracket, chiral_m - charge	A
?AA11	?	chiral_m - bracket, chiral_m - charge	Aa
?AA11	?	chiral_m - bracket, chiral_m - charge	aa
?AA11	?	chiral_m - bracket, chiral_m - charge	?
?AA11	?	chiral_m - bracket, chiral_m - charge	1
?AA11	?	chiral_m - bracket, chiral_m - charge	??
?AA11	?	chiral_m - bracket, chiral_m - charge	?1
?AA11	?	chiral_m - bracket, chiral_m - charge	?11
?AA11	?	chiral_m - bracket, chiral_m - charge	??11
?AA11	?	chiral_m - bracket, chiral_m - charge	11
?AA11	?	chiral_m - bracket, chiral_m - charge	111
?AA11	?	chiral_m - bracket, chiral_m - charge	?AA1
?AA11	?	chiral_m - bracket, chiral_m - charge	?AA11
?AA11	?	chiral_m - bracket, chiral_m - charge	A1
?AA11	?	chiral_m - bracket, chiral_m - charge	?111
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	a
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	A
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	Aa
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	aa
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	?
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	1
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	??
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	?1
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	?11
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	??11
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	11
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	111
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	?AA1
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	?AA11
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	A1
?AA11	?1	chiral_m - charge_m, chiral_m - class_m	?111
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	a
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	A
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	Aa
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	aa
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	?
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	1
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	??
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	?1
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	?11
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	??11
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	11
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	111
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	?AA1
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	?AA11
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	A1
?AA11	?11	chiral_m - charge_m, chiral_m - class_m	?111
?AA11	?111	chiral_m - class_m	a
?AA11	?111	chiral_m - class_m	A
?AA11	?111	chiral_m - class_m	Aa
?AA11	?111	chiral_m - class_m	aa
?AA11	?111	chiral_m - class_m	?
?AA11	?111	chiral_m - class_m	1
?AA11	?111	chiral_m - class_m	??
?AA11	?111	chiral_m - class_m	?1
?AA11	?111	chiral_m - class_m	?11
?AA11	?111	chiral_m - class_m	??11
?AA11	?111	chiral_m - class_m	11
?AA11	?111	chiral_m - class_m	111
?AA11	?111	chiral_m - class_m	?AA1
?AA11	?111	chiral_m - class_m	?AA11
?AA11	?111	chiral_m - class_m	A1
?AA11	?111	chiral_m - class_m	?111
?AA11	??	chiral_m - charge_2	a
?AA11	??	chiral_m - charge_2	A
?AA11	??	chiral_m - charge_2	Aa
?AA11	??	chiral_m - charge_2	aa
?AA11	??	chiral_m - charge_2	?
?AA11	??	chiral_m - charge_2	1
?AA11	??	chiral_m - charge_2	??
?AA11	??	chiral_m - charge_2	?1
?AA11	??	chiral_m - charge_2	?11
?AA11	??	chiral_m - charge_2	??11
?AA11	??	chiral_m - charge_2	11
?AA11	??	chiral_m - charge_2	111
?AA11	??	chiral_m - charge_2	?AA1
?AA11	??	chiral_m - charge_2	?AA11
?AA11	??	chiral_m - charge_2	A1
?AA11	??	chiral_m - charge_2	?111
?AA11	A	chiral_m - hydro	a
?AA11	A	chiral_m - hydro	A
?AA11	A	chiral_m - hydro	Aa
?AA11	A	chiral_m - hydro	aa
?AA11	A	chiral_m - hydro	?
?AA11	A	chiral_m - hydro	1
?AA11	A	chiral_m - hydro	??
?AA11	A	chiral_m - hydro	?1
?AA11	A	chiral_m - hydro	?11
?AA11	A	chiral_m - hydro	??11
?AA11	A	chiral_m - hydro	11
?AA11	A	chiral_m - hydro	111
?AA11	A	chiral_m - hydro	?AA1
?AA11	A	chiral_m - hydro	?AA11
?AA11	A	chiral_m - hydro	A1
?AA11	A	chiral_m - hydro	?111
?AA11	A1	chiral_m - hydro_2	a
?AA11	A1	chiral_m - hydro_2	A
?AA11	A1	chiral_m - hydro_2	Aa
?AA11	A1	chiral_m - hydro_2	aa
?AA11	A1	chiral_m - hydro_2	?
?AA11	A1	chiral_m - hydro_2	1
?AA11	A1	chiral_m - hydro_2	??
?AA11	A1	chiral_m - hydro_2	?1
?AA11	A1	chiral_m - hydro_2	?11
?AA11	A1	chiral_m - hydro_2	??11
?AA11	A1	chiral_m - hydro_2	11
?AA11	A1	chiral_m - hydro_2	111
?AA11	A1	chiral_m - hydro_2	?AA1
?AA11	A1	chiral_m - hydro_2	?AA11
?AA11	A1	chiral_m - hydro_2	A1
?AA11	A1	chiral_m - hydro_2	?111
A	1	atom_oal - bm_iri, atom_oal - bm_tri	a
A	1	atom_oal - bm_iri, atom_oal - bm_tri	A
A	1	atom_oal - bm_iri, atom_oal - bm_tri	Aa
A	1	atom_oal - bm_iri, atom_oal - bm_tri	aa
A	1	atom_oal - bm_iri, atom_oal - bm_tri	?
A	1	atom_oal - bm_iri, atom_oal - bm_tri	1
A	1	atom_oal - bm_iri, atom_oal - bm_tri	??
A	1	atom_oal - bm_iri, atom_oal - bm_tri	?1
A	1	atom_oal - bm_iri, atom_oal - bm_tri	?11
A	1	atom_oal - bm_iri, atom_oal - bm_tri	??11
A	1	atom_oal - bm_iri, atom_oal - bm_tri	11
A	1	atom_oal - bm_iri, atom_oal - bm_tri	111
A	1	atom_oal - bm_iri, atom_oal - bm_tri	?AA1
A	1	atom_oal - bm_iri, atom_oal - bm_tri	?AA11
A	1	atom_oal - bm_iri, atom_oal - bm_tri	A1
A	1	atom_oal - bm_iri, atom_oal - bm_tri	?111
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	a
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	A
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	Aa
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	aa
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	?
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	1
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	??
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	?1
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	?11
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	??11
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	11
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	111
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	?AA1
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	?AA11
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	A1
A	?	atom_bal - bracket, atom_bal - charge, atom_bal - chiral, atom_oal - anything, atom_oal - bm_ibi, atom_oal - bm_tbi, atom_oal - bracket, atom_oal - ct, atom_oal - double_bond, atom_oal - no_bond, atom_oal - quadruple_bond, atom_oal - single_bond, atom_oal - triple_bond, hydro - bracket, hydro - charge	?111
